step,action0,action1,action2,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,
344,0.88612,0.00386375,0.999982,1.4765,0.0249834,-0.290714,-0.347803,0.800611,2.13721,-0.715693,-0.47639,-0.557582,0.710687,-0.470813,
345,-0.935676,0.123899,0.999942,1.47058,0.0253934,-0.28996,-0.342551,0.797374,2.20817,-0.764283,0.57773,0.744632,0.60293,-0.344494,
346,0.886373,0.00215384,0.999855,1.46401,0.025792,-0.289572,-0.336636,0.795013,2.14839,-0.878204,-0.476791,-0.64603,0.875413,-0.250348,
347,-0.935663,0.122884,0.999566,1.45679,0.0262003,-0.289519,-0.330072,0.793303,2.21873,-0.926069,0.577695,0.657739,0.766052,-0.180826,
348,0.886401,0.00161131,0.998999,1.44893,0.0265987,-0.289823,-0.322858,0.79207,2.15868,-1.03903,-0.476835,-0.732028,1.03694,-0.129988,
349,-0.935821,0.1226,0.997284,1.44043,0.0270086,-0.290454,-0.315004,0.791186,2.22859,-1.08669,0.578127,0.572764,0.927045,-0.0930271,
350,0.886141,0.0018724,0.994359,1.43128,0.0274103,-0.291435,-0.306506,0.790554,2.16834,-1.19927,-0.476424,-0.816445,1.19684,-0.0664254,
351,-0.936129,0.122738,0.986296,1.4215,0.0278253,-0.29274,-0.297371,0.790103,2.23795,-1.24704,0.57897,0.488806,1.08721,-0.0473765,
352,0.88566,0.00266058,0.97455,1.41107,0.0282335,-0.294392,-0.287596,0.78978,2.1775,-1.35964,-0.475665,-0.900098,1.35619,-0.0340906,
353,-0.936545,0.123087,0.944941,1.4,0.0286561,-0.296365,-0.277183,0.789545,2.24689,-1.4077,0.580116,0.405195,1.24742,-0.0249692,
354,0.885028,0.00378989,0.908733,1.38829,0.0290728,-0.298685,-0.266129,0.789367,2.1862,-1.52059,-0.474673,-0.983558,1.51568,-0.0196285,
355,-0.937036,0.123507,0.825701,1.37593,0.0295049,-0.301327,-0.254434,0.789221,2.25543,-1.56903,0.581477,0.321498,1.40819,-0.0168423,
356,0.884295,0.005137,0.743028,1.36292,0.0299317,-0.304317,-0.242097,0.78908,2.19445,-1.6824,-0.473528,-1.06719,1.67575,-0.017837,
357,-0.937579,0.123921,0.573739,1.34927,0.0303745,-0.307629,-0.229115,0.788924,2.26355,-1.73125,0.582993,0.23745,1.56986,-0.0203591,
358,0.883494,0.00666277,0.441836,1.33496,0.0308123,-0.311291,-0.215487,0.788726,2.20221,-1.84527,-0.472285,-1.1512,1.83664,-0.0275647,
359,-0.938156,0.124349,0.202999,1.32001,0.0312666,-0.315278,-0.201211,0.788472,2.27121,-1.89456,0.58462,0.152891,1.73261,-0.0342224,
360,0.882654,0.00847424,0.0600712,1.30439,0.0317162,-0.319616,-0.186285,0.788144,2.20946,-2.00943,-0.470991,-1.23573,1.99845,-0.0451726,
361,-0.938764,0.124896,-0.176786,1.28812,0.0321827,-0.324282,-0.170705,0.787746,2.2784,-2.05927,0.586351,0.0677107,1.89661,-0.0521379,
362,0.879277,0.000740244,-0.287953,1.2712,0.0326593,-0.3293,-0.15444,0.786292,2.21543,-2.17007,-0.465871,-1.32049,2.16911,-0.311005,
363,-0.940174,0.109737,-0.469152,1.25367,0.0331623,-0.334654,-0.137488,0.782135,2.28175,-2.21211,0.590428,-0.0196474,2.06935,-0.727609,
364,0.878214,-0.0131193,-0.539045,1.23556,0.0336616,-0.340366,-0.119878,0.773608,2.21507,-2.31558,-0.464288,-1.40648,2.33258,-1.40342,
365,-0.940015,0.0966333,-0.661444,1.2169,0.0341694,-0.346402,-0.101648,0.759293,2.2784,-2.35081,0.589963,-0.104231,2.22522,-2.17445,
366,0.880359,-0.0219079,-0.702406,1.19769,0.0346547,-0.352777,-0.0828337,0.738122,2.2087,-2.44962,-0.467497,-1.48774,2.47801,-3.11716,
367,-0.939112,0.0870547,-0.782238,1.17798,0.03514,-0.359442,-0.0634565,0.709201,2.27019,-2.4798,0.587348,-0.180014,2.36672,-4.11182,
368,0.885066,-0.0285206,-0.806246,1.15776,0.0355873,-0.366407,-0.0435409,0.67189,2.19796,-2.57498,-0.474732,-1.55934,2.61194,-5.21479,
369,-0.996906,0.496751,-0.912839,1.13733,0.0377981,-0.374452,-0.025465,0.622955,2.57153,-2.50797,1.09797,-0.492686,1.80189,-7.14166,
370,-0.915964,0.295564,-0.950864,1.11733,0.0444609,-0.385267,-0.0100336,0.557943,2.78772,-2.49826,0.530628,-2.19194,2.10355,-9.05727,
371,0.920146,0.486763,-0.958814,1.09762,0.0451694,-0.40849,0.00614548,0.480073,2.75466,-2.22647,-0.539662,-3.53343,1.53746,-9.53066,
372,-0.918689,0.479865,-0.966887,1.08377,0.0451166,-0.43097,0.0142446,0.412055,2.78529,-1.26347,0.536463,-2.09423,0.586125,-7.57089,
373,0.971664,0.335201,-0.960848,1.0766,0.0443241,-0.45261,0.0167731,0.357709,2.61668,-0.552538,-0.719984,-3.32031,0.100794,-6.10516,
374,-0.881205,0.0563908,-0.965902,1.07478,0.0432898,-0.473194,0.0164542,0.312869,2.66702,0.0746005,0.468776,-1.83267,-0.147738,-5.18778,
375,0.960577,-0.200241,-0.959906,1.07722,0.042506,-0.492749,0.0147776,0.273618,2.55309,0.515876,-0.662988,-3.05656,-0.25289,-4.69399,
376,-0.913842,-0.446914,-0.964758,1.08302,0.0419626,-0.511436,0.0125342,0.23664,2.63605,0.918693,0.526208,-1.61899,-0.295722,-4.60814,
377,0.968927,-0.562413,-0.956713,1.09144,0.0412972,-0.529516,0.00999329,0.199236,2.52353,1.17434,-0.7041,-2.89747,-0.349883,-4.78411,
378,-0.562054,-0.45266,-0.95797,1.10203,0.0393892,-0.546731,0.00528087,0.159591,2.56713,1.4676,0.21581,-1.40722,-0.8353,-5.1574,
379,0.971807,-0.442465,-0.947859,1.11449,0.0374057,-0.560997,-0.00214443,0.116267,2.46695,1.641,-0.720857,-2.1566,-1.02522,-5.69569,
380,-0.439045,-0.331314,-0.947861,1.1285,0.0351957,-0.572289,-0.0118788,0.0681585,2.50919,1.85719,0.15988,-0.667289,-1.41111,-6.34667,
381,0.958386,-0.356563,-0.934373,1.14383,0.0332471,-0.57993,-0.0234774,0.0144845,2.41495,1.97284,-0.653617,-1.24046,-1.48965,-7.08277,
382,-0.486168,-0.271036,-0.931862,1.16031,0.0313772,-0.583982,-0.0365635,-0.0452773,2.44952,2.14265,0.180239,0.226587,-1.7825,-7.86462,
383,0.968715,-0.31738,-0.910501,1.17776,0.0292955,-0.584754,-0.0508617,-0.111415,2.34397,2.21874,-0.702926,-0.417936,-1.79284,-8.67433,
384,-0.364515,-0.232468,-0.903277,1.19608,0.0270148,-0.582172,-0.0662352,-0.184078,2.37211,2.35801,0.129684,1.0623,-2.05121,-9.49548,
385,0.947188,-0.278974,-0.869466,1.21515,0.025089,-0.575554,-0.0825845,-0.263355,2.26889,2.40758,-0.612202,0.593681,-2.03631,-10,
386,-0.528315,-0.194238,-0.850628,1.23483,0.0234403,-0.565015,-0.0997549,-0.349227,2.28576,2.51211,0.19951,2.03959,-2.25722,-10,
387,0.970284,-0.253375,-0.78483,1.25499,0.0213852,-0.551564,-0.117538,-0.441514,2.16464,2.52574,-0.711792,1.32428,-2.19016,-10,
388,-0.486731,-0.0994619,-0.742158,1.27547,0.0191975,-0.535077,-0.135983,-0.540016,2.18472,2.57616,0.18049,2.79268,-2.44687,-10,
389,0.908807,-0.0260376,-0.632685,1.29564,0.017853,-0.515507,-0.155507,-0.645987,2.09377,2.46702,-0.516122,2.10129,-2.43328,-10,
390,-0.903588,0.0620923,-0.561901,1.31519,0.0178161,-0.493354,-0.175235,-0.759331,2.14249,2.41783,0.506214,3.43592,-2.49838,-10,
391,0.739283,0.358805,-0.415666,1.33342,0.0183742,-0.471446,-0.195418,-0.851973,2.1277,2.12209,-0.322069,2.02708,-2.6086,-7.37076,
392,-0.99184,0.360782,-0.339762,1.34972,0.0208977,-0.451402,-0.215781,-0.887484,2.30207,1.96586,0.93297,2.98801,-2.45531,-2.09055,
393,-0.0688138,0.128787,-0.0725745,1.3647,0.0247633,-0.433681,-0.233473,-0.892482,2.28867,1.78521,0.0233934,1.44739,-1.95299,0.51197,
394,-0.139708,0.102335,0.202757,1.37854,0.0250724,-0.422671,-0.248567,-0.883162,2.31276,1.67885,0.047731,1.30726,-1.8119,1.6378,
395,0.153284,0.0605002,0.483633,1.39158,0.025062,-0.41314,-0.262475,-0.86827,2.31779,1.58365,-0.0524401,1.07654,-1.66213,2.02011,
396,-0.498698,0.0962284,0.696092,1.4039,0.025597,-0.403727,-0.275609,-0.849356,2.34761,1.49625,0.185854,1.27642,-1.62131,2.70767,
397,0.745088,0.0682887,0.851945,1.41539,0.0250324,-0.396558,-0.287945,-0.82368,2.32697,1.37408,-0.326456,0.516806,-1.46269,3.71003,
398,-0.955422,0.160815,0.923166,1.42609,0.0262986,-0.388177,-0.299849,-0.789173,2.41656,1.30251,0.641684,1.57751,-1.51269,4.91498,
399,0.80211,0.0518154,0.970523,1.43592,0.0273621,-0.381318,-0.310782,-0.744565,2.36606,1.15353,-0.374884,0.139151,-1.22072,6.23535,
400,-0.958715,0.172798,0.98666,1.44484,0.0284893,-0.3756,-0.320884,-0.68924,2.45673,1.07752,0.654994,1.2891,-1.30366,7.59396,
401,0.787528,0.0534682,0.995408,1.45285,0.0296613,-0.371058,-0.330072,-0.622925,2.40478,0.923865,-0.361439,-0.1514,-0.993204,8.98265,
402,-0.956073,0.170913,0.998059,1.45991,0.0308016,-0.367725,-0.33831,-0.54557,2.48865,0.8414,0.644236,0.983769,-1.06503,10,
403,0.80881,0.0502995,0.999341,1.46601,0.0318535,-0.365581,-0.345567,-0.457215,2.43057,0.683267,-0.381358,-0.445433,-0.74849,10,
404,-0.952596,0.166876,0.999708,1.47113,0.0328649,-0.364439,-0.351827,-0.35794,2.50801,0.596827,0.631008,0.730021,-0.815072,10,
405,0.840077,0.0434696,0.999888,1.47526,0.0337348,-0.364268,-0.357058,-0.247849,2.44184,0.435645,-0.414572,-0.684875,-0.492,10,
406,-0.944032,0.158627,0.99994,1.4784,0.0345025,-0.364817,-0.361259,-0.127042,2.51239,0.349194,0.602077,0.546884,-0.556461,10,
407,0.88398,0.0323471,0.99997,1.48056,0.0350273,-0.36602,-0.364415,0.00437117,2.43804,0.19003,-0.473038,-0.845372,-0.231954,10,
408,-0.923019,0.145303,0.999978,1.48176,0.0353425,-0.367553,-0.366555,0.146298,2.50362,0.111736,0.546135,0.461171,-0.301333,10,
409,0.928881,0.0168162,0.999984,1.48206,0.0352992,-0.369282,-0.367706,0.298642,2.42456,-0.0355115,-0.560091,-0.891416,0.0137224,10,
410,-0.866855,0.126723,0.999983,1.48154,0.0348772,-0.370888,-0.367941,0.461333,2.48972,-0.0934713,0.448125,0.488514,-0.0715978,10,
411,0.959323,0.000352158,0.999984,1.4803,0.0340524,-0.372051,-0.367371,0.634301,2.4159,-0.213783,-0.657562,-0.777805,0.213327,10,
412,-0.780198,-0.0374829,0.999978,1.47855,0.0327552,-0.372567,-0.36604,0.814323,2.48829,-0.148655,0.354986,0.647172,0.19724,10,
413,0.914299,-0.419486,0.999981,1.4782,0.0320196,-0.371922,-0.362888,0.918144,2.41097,0.0250241,-0.527151,-0.486725,0.554197,7.56382,
414,-0.846513,-0.111409,0.999983,1.47883,0.0316239,-0.370245,-0.36048,0.95076,2.43281,0.115073,0.422136,0.90405,0.02987,1.31185,
415,0.944284,-0.08732,0.999987,1.47956,0.0309172,-0.367939,-0.3601,0.947843,2.34427,0.058394,-0.602866,-0.326234,0.0550263,-1.63977,
416,-0.893653,0.0796926,0.999987,1.47999,0.0304774,-0.364969,-0.360452,0.929279,2.41289,0.0445829,0.488681,1.06703,-0.148052,-2.78764,
417,0.918466,-0.00555654,0.999988,1.4799,0.030289,-0.361733,-0.360734,0.905701,2.34639,-0.0673524,-0.535979,-0.256426,0.0745515,-3.00064,
418,-0.923547,0.122731,0.999984,1.4792,0.030341,-0.358397,-0.360629,0.882432,2.4235,-0.110564,0.547348,1.08903,-0.0492506,-2.7702,
419,0.899148,0.0133867,0.99998,1.47781,0.030533,-0.355182,-0.359948,0.86183,2.36066,-0.23615,-0.498177,-0.283829,0.218805,-2.36581,
420,-0.933132,0.129751,0.999967,1.47572,0.0308283,-0.352185,-0.358608,0.844665,2.43827,-0.285583,0.570926,1.03146,0.116525,-1.92698,
421,0.889203,0.0136567,0.99995,1.47294,0.0311812,-0.349491,-0.356566,0.830908,2.37587,-0.411358,-0.481325,-0.356133,0.393663,-1.52057,
422,-0.935847,0.127494,0.999898,1.46945,0.0315728,-0.347127,-0.353817,0.820178,2.45223,-0.460107,0.578198,0.945393,0.294023,-1.17267,
423,0.88629,0.00999146,0.999823,1.46528,0.0319736,-0.345134,-0.35036,0.811973,2.38948,-0.58298,-0.476659,-0.445397,0.570035,-0.889052,
424,-0.936272,0.124293,0.999601,1.46042,0.0323888,-0.343496,-0.34621,0.805795,2.46463,-0.629807,0.579364,0.853323,0.467936,-0.664951,
425,0.88612,0.00686951,0.999264,1.4549,0.0327955,-0.342238,-0.341373,0.801197,2.40148,-0.749958,-0.47639,-0.537046,0.741058,-0.492117,
426,-0.936187,0.122104,0.998286,1.44872,0.033211,-0.341329,-0.335865,0.79781,2.47575,-0.795315,0.57913,0.76284,0.636324,-0.360935,
427,0.886421,0.00512402,0.99683,1.44189,0.033615,-0.34079,-0.329691,0.795334,2.41233,-0.913629,-0.476866,-0.626441,0.90699,-0.262909,
428,-0.936159,0.120988,0.992774,1.4344,0.0340284,-0.340589,-0.322862,0.793536,2.48597,-0.958213,0.579053,0.675091,0.800689,-0.1903,
429,0.886502,0.00455465,0.987144,1.42626,0.0344315,-0.340749,-0.315379,0.792236,2.42235,-1.0755,-0.476996,-0.713301,1.0696,-0.137276,
430,-0.936309,0.120613,0.972255,1.41748,0.0348461,-0.341238,-0.307251,0.7913,2.49554,-1.11984,0.579464,0.589362,0.962815,-0.0987426,
431,0.886277,0.00480026,0.953698,1.40806,0.0352524,-0.342081,-0.298476,0.790625,2.43174,-1.23669,-0.476638,-0.79847,1.23047,-0.0715008,
432,-0.936617,0.12066,0.907684,1.39799,0.0356719,-0.34325,-0.289059,0.790133,2.5046,-1.28113,0.580314,0.504738,1.12404,-0.0523314,
433,0.88581,0.0055633,0.858114,1.38727,0.0360845,-0.344769,-0.278998,0.789764,2.4406,-1.39792,-0.475901,-0.88279,1.39071,-0.0403482,
434,-0.937039,0.120902,0.745332,1.37591,0.0365117,-0.346612,-0.268296,0.789471,2.51319,-1.44264,0.581486,0.420521,1.28523,-0.0329343,
435,0.88518,0.00664396,0.645234,1.3639,0.036933,-0.348804,-0.256949,0.78921,2.44895,-1.55963,-0.47491,-0.966855,1.55103,-0.0315956,
436,-0.937537,0.121214,0.44239,1.35124,0.0373697,-0.35132,-0.244958,0.78895,2.52132,-1.60472,0.582877,0.336264,1.4469,-0.0323821,
437,0.884449,0.00798224,0.301011,1.33793,0.0378012,-0.354186,-0.232321,0.788656,2.45677,-1.72213,-0.473768,-1.05104,1.71179,-0.0391799,
438,-0.938086,0.121606,0.047821,1.32398,0.0382488,-0.357377,-0.219038,0.788313,2.52896,-1.76768,0.584421,0.2517,1.60934,-0.0448135,
439,0.88366,0.00968579,-0.0888231,1.30936,0.0386913,-0.360919,-0.205105,0.787903,2.46405,-1.88576,-0.472542,-1.13557,1.87321,-0.0548932,
440,-0.939266,0.117275,-0.314879,1.2941,0.0391571,-0.364788,-0.190507,0.786942,2.53587,-1.92921,0.587792,0.166789,1.77657,-0.185214,
441,0.879693,-0.00590086,-0.411895,1.27823,0.039637,-0.369009,-0.175214,0.783628,2.46902,-2.03867,-0.466495,-1.22027,2.04632,-0.642816,
442,-0.939486,0.10039,-0.572553,1.26178,0.0401295,-0.373566,-0.15926,0.776114,2.53749,-2.07306,0.588428,0.0794087,1.94256,-1.23504,
443,0.881566,-0.0178937,-0.630719,1.24479,0.040601,-0.378474,-0.142692,0.762943,2.46735,-2.17572,-0.469326,-1.3046,2.19891,-2.05665,
444,-0.938726,0.0887449,-0.734777,1.22727,0.0410739,-0.383684,-0.125544,0.742894,2.53366,-2.20376,0.586241,0.000425043,2.08848,-2.95452,
445,0.885281,-0.0258103,-0.768083,1.20925,0.0415148,-0.389208,-0.107847,0.715081,2.46104,-2.30185,-0.475069,-1.37966,2.33529,-3.99767,
446,-0.936847,0.0798141,-0.833845,1.19074,0.0419447,-0.394989,-0.089623,0.678764,2.52591,-2.32493,0.580951,-0.0669618,2.2213,-5.08014,
447,0.89229,-0.0323825,-0.853084,1.17177,0.0423206,-0.40103,-0.0708929,0.633435,2.45104,-2.41909,-0.486398,-1.44146,2.46106,-6.25089,
448,-0.93249,0.0715125,-0.894783,1.15234,0.04266,-0.407253,-0.0516729,0.578663,2.51462,-2.43743,0.569247,-0.115996,2.34462,-7.44068,
449,0.903919,-0.0393593,-0.906252,1.13248,0.0429093,-0.413648,-0.0319801,0.514164,2.43711,-2.52766,-0.506828,-1.48065,2.57868,-8.68261,
450,-0.988593,-0.136594,-0.938355,1.11233,0.0433493,-0.420147,-0.0117499,0.440245,2.55253,-2.3821,0.875845,-0.188162,2.56018,-9.2506,
451,-0.73318,-0.233969,-0.946944,1.09612,0.0495204,-0.42793,0.0087122,0.374009,2.52718,-1.64308,0.317546,-1.6826,1.95193,-7.29209,
452,0.948658,0.167273,-0.942337,1.086,0.048293,-0.445288,0.0187292,0.322642,2.39643,-0.905628,-0.61712,-2.65965,0.686855,-5.63345,
453,-0.948331,0.14441,-0.951363,1.0815,0.0482746,-0.460787,0.0213901,0.282382,2.4575,-0.241321,0.616016,-1.22078,0.0529066,-4.51517,
454,0.919409,-0.00609906,-0.943859,1.08158,0.0485875,-0.475887,0.0205047,0.249258,2.34749,0.241957,-0.538038,-2.55444,-0.234055,-3.83868,
455,-0.959307,-0.243516,-0.951254,1.08532,0.0490729,-0.490836,0.0180526,0.219753,2.4342,0.677528,0.657497,-1.18616,-0.355562,-3.60067,
456,0.924039,-0.421284,-0.941487,1.09192,0.0495258,-0.505775,0.0150727,0.190887,2.33223,0.959313,-0.548486,-2.54678,-0.377263,-3.66478,
457,-0.874264,-0.422891,-0.945162,1.10082,0.0492167,-0.520552,0.0109158,0.160457,2.39583,1.25511,0.458513,-1.14785,-0.670527,-3.97781,
458,0.980907,-0.455815,-0.930489,1.11157,0.0479396,-0.534613,0.0051024,0.126799,2.27842,1.42527,-0.787781,-2.36395,-0.787815,-4.46232,
459,-0.400315,-0.329828,-0.93138,1.12387,0.0454007,-0.547516,-0.00284164,0.0887461,2.32555,1.64545,0.14392,-0.86278,-1.20154,-5.06857,
460,0.93544,-0.349226,-0.916039,1.13754,0.043696,-0.556519,-0.0128241,0.0454256,2.24405,1.76799,-0.577089,-1.38574,-1.29566,-5.77389,
461,-0.670351,-0.260939,-0.914285,1.15236,0.0425143,-0.561888,-0.0243647,-0.00375953,2.28416,1.93639,0.275394,0.0427093,-1.59031,-6.52997,
462,0.982118,-0.322654,-0.886993,1.16815,0.0404277,-0.565218,-0.0370161,-0.0591348,2.16761,2.00704,-0.799005,-0.873315,-1.57352,-7.31839,
463,-0.217059,-0.226705,-0.880918,1.18478,0.0375422,-0.5662,-0.0507086,-0.120831,2.20248,2.14926,0.0748639,0.626367,-1.85035,-8.10877,
464,0.874036,-0.269565,-0.848645,1.20224,0.0360174,-0.562233,-0.0655382,-0.188889,2.12498,2.21532,-0.458185,0.366611,-1.85722,-8.90847,
465,-0.694506,-0.196892,-0.831234,1.2204,0.0353575,-0.553956,-0.0812225,-0.2633,2.14395,2.32272,0.290745,1.70169,-2.06425,-9.69745,
466,0.983764,-0.266615,-0.760539,1.23904,0.033255,-0.544175,-0.0974094,-0.343924,2.01146,2.33682,-0.815531,0.745016,-1.98285,-10,
467,-0.201971,-0.145978,-0.723556,1.25807,0.0302713,-0.532224,-0.114238,-0.430434,2.032,2.41628,0.0695076,2.24132,-2.22579,-10,
468,0.822418,-0.183455,-0.624391,1.27741,0.0289623,-0.515304,-0.131837,-0.522516,1.95083,2.41653,-0.395162,1.989,-2.17613,-10,
469,-0.853546,0.0392578,-0.551115,1.29664,0.0290763,-0.494474,-0.150232,-0.620445,1.97636,2.3836,0.430741,3.21583,-2.43448,-10,
470,0.949151,-0.0351977,-0.369468,1.31517,0.0283196,-0.473749,-0.168778,-0.724567,1.87205,2.24757,-0.618802,1.96686,-2.20195,-10,
471,-0.947766,0.317624,-0.301475,1.33275,0.0279857,-0.452533,-0.187234,-0.82476,1.98138,2.102,0.61412,3.30948,-2.52826,-9.2821,
472,0.432746,0.301718,-0.11473,1.34848,0.0298887,-0.432111,-0.206465,-0.872163,2.00058,1.8468,-0.157241,1.80311,-2.25026,-3.21696,
473,-0.950965,0.23616,0.0375242,1.36273,0.0318121,-0.41552,-0.223672,-0.884095,2.11595,1.72245,0.625125,2.34803,-2.03431,-0.135752,
474,0.765915,0.0600688,0.330325,1.37589,0.0329638,-0.402548,-0.238445,-0.878737,2.07782,1.57163,-0.342934,0.898643,-1.64955,1.27068,
475,-0.950703,0.131063,0.517493,1.38822,0.0341027,-0.390974,-0.251788,-0.866035,2.16088,1.51189,0.624198,1.99447,-1.68268,1.83523,
476,0.846597,0.0246148,0.736194,1.39977,0.034906,-0.380731,-0.264149,-0.848341,2.10191,1.37615,-0.422237,0.568056,-1.40805,2.58734,
477,-0.954526,0.162669,0.83726,1.41051,0.0357752,-0.371317,-0.275874,-0.823458,2.19245,1.31007,0.638228,1.78395,-1.52271,3.63214,
478,0.808641,0.0457261,0.924423,1.42042,0.0367993,-0.362811,-0.286869,-0.789574,2.1432,1.16681,-0.381193,0.344358,-1.22609,4.83723,
479,-0.957931,0.172884,0.958645,1.42946,0.0378876,-0.355418,-0.297048,-0.745659,2.23388,1.09163,0.651734,1.50293,-1.31789,6.13962,
480,0.79042,0.0521179,0.982551,1.4376,0.0390354,-0.349178,-0.306364,-0.69109,2.18548,0.94355,-0.364039,0.0590885,-1.01114,7.50066,
481,-0.956777,0.174161,0.990984,1.44482,0.0401753,-0.344156,-0.314771,-0.625616,2.27151,0.861526,0.64704,1.19534,-1.08949,8.86577,
482,0.800869,0.0514168,0.996258,1.4511,0.0412677,-0.340349,-0.322233,-0.54915,2.21904,0.708964,-0.373706,-0.241286,-0.775638,10,
483,-0.954269,0.172033,0.998005,1.45643,0.0423327,-0.337638,-0.328729,-0.461711,2.29911,0.62164,0.63725,0.918056,-0.846764,10,
484,0.82529,0.0467674,0.999101,1.46078,0.0432912,-0.336002,-0.334221,-0.363369,2.23972,0.465009,-0.398195,-0.506827,-0.525645,10,
485,-0.948451,0.166266,0.999449,1.46414,0.0441792,-0.335234,-0.338699,-0.254212,2.31289,0.374949,0.616421,0.698089,-0.592382,10,
486,0.863583,0.0380682,0.9997,1.4665,0.0448765,-0.335286,-0.342139,-0.134343,2.24533,0.217341,-0.443707,-0.708637,-0.266686,10,
487,-0.934835,0.155782,0.999768,1.46789,0.0454237,-0.335864,-0.344549,-0.00385927,2.31223,0.130573,0.575454,0.563137,-0.334061,10,
488,0.908896,0.024479,0.999836,1.46833,0.045671,-0.336876,-0.345932,0.137135,2.23774,-0.020604,-0.516296,-0.813843,-0.0111173,10,
489,-0.899843,0.139413,0.999833,1.46787,0.045628,-0.337991,-0.346334,0.288557,2.30106,-0.093794,0.499412,0.534136,-0.0880133,10,
490,0.947335,0.00705801,0.999847,1.46658,0.0451879,-0.338998,-0.345818,0.450323,2.2255,-0.225934,-0.612689,-0.78422,0.216789,10,
491,-0.809465,0.118243,0.999804,1.46458,0.0442899,-0.339627,-0.344481,0.622376,2.29122,-0.271654,0.382003,0.625237,0.117739,10,
492,0.964025,-0.0401709,0.999782,1.46201,0.0430816,-0.339371,-0.342492,0.804662,2.22766,-0.348332,-0.678819,-0.559631,0.400405,10,
493,-0.915241,-0.392273,0.999733,1.46053,0.0424339,-0.338089,-0.338326,0.924756,2.28828,-0.0613211,0.52911,0.874848,0.598325,8.8691,
494,0.961109,-0.244645,0.999784,1.46024,0.0419076,-0.336272,-0.334423,0.963965,2.15475,-0.0323516,-0.665339,-0.419911,0.355874,1.7481,
495,-0.831665,0.00938811,0.999763,1.46012,0.040898,-0.333862,-0.332974,0.962575,2.19977,-0.00719157,0.405096,1.02043,-0.004972,-1.64118,
496,0.930096,-0.0385774,0.999774,1.45974,0.0402772,-0.330604,-0.332401,0.943096,2.12986,-0.0917987,-0.563122,-0.204404,0.141804,-2.98576,
497,-0.912791,0.109074,0.999709,1.45887,0.0401328,-0.32676,-0.331877,0.917606,2.201,-0.128197,0.524059,1.16359,-0.0136845,-3.26539,
498,0.908385,0.00665596,0.999675,1.45738,0.0401657,-0.322888,-0.330974,0.892185,2.13905,-0.246161,-0.515302,-0.193849,0.237537,-3.03634,
499,-0.92881,0.132078,0.999507,1.4552,0.0403491,-0.31911,-0.329516,0.869556,2.21444,-0.298914,0.559916,1.13676,0.126788,-2.60346,
500,0.893762,0.0147353,0.999357,1.45231,0.0406281,-0.315558,-0.327394,0.85064,2.1548,-0.422334,-0.488865,-0.247215,0.403242,-2.12621,
501,-0.934499,0.13319,0.99889,1.44872,0.0409747,-0.312294,-0.324569,0.835448,2.22959,-0.477142,0.574552,1.06162,0.303551,-1.68072,
502,0.887371,0.0118596,0.99839,1.44441,0.0413539,-0.309376,-0.321022,0.823579,2.16988,-0.598391,-0.478378,-0.330473,0.583025,-1.29804,
503,-0.93594,0.12972,0.996992,1.43941,0.0417583,-0.306811,-0.316762,0.814492,2.24315,-0.651558,0.578453,0.970375,0.482541,-0.985059,
504,0.885936,0.00771191,0.995387,1.43373,0.0421624,-0.304627,-0.311793,0.807643,2.18296,-0.769497,-0.4761,-0.422769,0.759505,-0.737532,
505,-0.936058,0.126653,0.991115,1.42736,0.0425774,-0.302801,-0.306134,0.802542,2.25494,-0.820867,0.578776,0.877618,0.65589,-0.546228,
506,0.886042,0.00482058,0.986203,1.42033,0.0429823,-0.301356,-0.299789,0.798779,2.19436,-0.936213,-0.476267,-0.514614,0.929967,-0.401181,
507,-0.935977,0.124854,0.97363,1.41264,0.043396,-0.300259,-0.292775,0.796025,2.2654,-0.986497,0.578552,0.787388,0.823888,-0.292632,
508,0.886229,0.00337968,0.959862,1.4043,0.0437988,-0.299531,-0.285095,0.79402,2.20458,-1.10019,-0.476564,-0.603792,1.09582,-0.212716,
509,-0.936022,0.124089,0.926102,1.3953,0.0442119,-0.299141,-0.276759,0.792563,2.27494,-1.15007,0.578676,0.699704,0.988471,-0.154344,
510,0.886137,0.00302258,0.892338,1.38564,0.0446159,-0.299112,-0.267768,0.791502,2.21396,-1.26287,-0.476417,-0.690738,1.25895,-0.113026,
511,-0.936235,0.123977,0.814054,1.37534,0.0450321,-0.299414,-0.258128,0.79072,2.28381,-1.3128,0.579261,0.613654,1.15135,-0.0838058,
512,0.885766,0.00337255,0.745553,1.36439,0.0454408,-0.300072,-0.247838,0.790125,2.22271,-1.4252,-0.475832,-0.776367,1.42083,-0.0654177,
513,-0.936579,0.124222,0.598408,1.35279,0.0458631,-0.301058,-0.236901,0.78965,2.29215,-1.47547,0.58021,0.528389,1.31369,-0.0533707,
514,0.885198,0.00418649,0.490645,1.34053,0.0462793,-0.302397,-0.225314,0.789235,2.23092,-1.58782,-0.474939,-0.861424,1.5824,-0.0493613,
515,-0.937011,0.124674,0.279478,1.32763,0.04671,-0.304063,-0.213081,0.788844,2.30003,-1.6386,0.581408,0.443325,1.47622,-0.0474373,
516,0.884509,0.00539205,0.153987,1.31407,0.0471353,-0.306082,-0.200197,0.78844,2.23863,-1.7512,-0.473861,-0.946406,1.74421,-0.0517415,
